effect	estimate	se	df	t_value	p_value	roi	atlas
condition2	0.214115767441926	0.081953837968291	3214.52569078546	2.61263868477727	0.00902646193831225	110	Glasser
task2	-0.308466537532942	0.0645046819722965	3944.66963108886	-4.78207981345326	1.79824924956543e-06	110	Glasser
task3	-0.504975641136148	0.0658756608921616	3752.92887872387	-7.66558747642461	2.25250656411952e-14	110	Glasser
condition2:task2	-0.163292657668557	0.0844127123190039	3214.5256912277	-1.93445576125381	0.0531447654480416	110	Glasser
condition2:task3	-0.385615407205708	0.0886197790938368	3214.52568922758	-4.35134696959007	1.39515682824038e-05	110	Glasser
(Intercept)	0.207187268892501	0.0724303111492985	3983.00371884723	2.86050502344842	0.00425168899323277	111	Glasser
condition2	0.164920162790696	0.0915140367888688	3216.18811452992	1.80212969045593	0.0716186011814618	111	Glasser
task2	0.233081147133564	0.0738053798403491	3866.33970807344	3.15805091224718	0.0016005134299477	111	Glasser
task3	0.298608100031426	0.0747086328547292	3672.45837487031	3.99696914026079	6.54187338457023e-05	111	Glasser
condition2:task2	0.0815052975492486	0.0942597473421366	3216.18811546342	0.864688266704207	0.387274398344416	111	Glasser
condition2:task3	0.232705091146312	0.0989575830158516	3216.18811266573	2.35156401413963	0.0187546838102221	111	Glasser
(Intercept)	0.370798075935635	0.0770808395258798	3983.5377585439	4.81050904759723	1.56115928390957e-06	112	Glasser
condition2	0.051065930232574	0.0975187344653509	3223.88088201507	0.523652511617838	0.600556244073101	112	Glasser
task2	-0.125411778388533	0.0785721189417109	3872.01341218891	-1.59613588226595	0.110540065237044	112	Glasser
task3	-0.325137969380138	0.0795617318391558	3679.85776714588	-4.08661251916243	4.4705542488894e-05	112	Glasser
condition2:task2	0.0885548785492977	0.100444604941162	3223.8808819954	0.881629019310405	0.378043181454714	112	Glasser
condition2:task3	0.130599605200498	0.105450689315779	3223.88088147409	1.23848981972426	0.21562466548904	112	Glasser
(Intercept)	0.422636725351142	0.081251251920237	3984.0244478693	5.20160262596369	2.07513499999953e-07	113	Glasser
condition2	0.209203569767454	0.0996682358489885	3233.44227755534	2.09899942529762	0.0358943047312536	113	Glasser
task2	-0.231955097524977	0.0819511119752472	3770.37523833578	-2.83040817792731	0.00467347319338839	113	Glasser
task3	-0.393464832626928	0.0823720663731236	3597.80856222494	-4.77667794376599	1.85327052752115e-06	113	Glasser
condition2:task2	-0.0848514125436546	0.102658598164963	3233.44227795994	-0.826539754685779	0.408558962173824	113	Glasser
condition2:task3	-0.39723870756273	0.107775026314536	3233.44227660618	-3.68581406237294	0.000231714099411728	113	Glasser
(Intercept)	-0.0116722811295397	0.0378835959801257	3982.39751742874	-0.308109112336198	0.758015421473484	114	Glasser
condition2	0.0598291279069752	0.0468025280508078	3225.15602500941	1.27833111583259	0.201224688153373	114	Glasser
task2	0.0592989740228284	0.0383201207830271	3792.99063060712	1.54746312932013	0.121835035006193	114	Glasser
task3	0.0278925279606787	0.0385763849080316	3613.02059114736	0.723046704017914	0.469697993756311	114	Glasser
condition2:task2	-0.0168425294650484	0.0482067519239737	3225.1560258575	-0.349381130087555	0.726826007700769	114	Glasser
condition2:task3	-0.138025781450282	0.0506093405717064	3225.15602289597	-2.72727879658339	0.00642047467165299	114	Glasser
(Intercept)	0.132964065404836	0.0344412370582748	3982.24725455718	3.86060655080013	0.000114900088236923	115	Glasser
condition2	0.0487195232558307	0.043006216012765	3233.26414837286	1.13284840594601	0.25736191817979	115	Glasser
task2	-0.0618488500989846	0.0349711801663325	3832.29148553753	-1.76856628243069	0.0770458190341066	115	Glasser
task3	-0.1251067867659	0.0352930604988463	3647.69776923623	-3.54479846739248	0.000397845727067546	115	Glasser
condition2:task2	-0.0258936840207042	0.0442965385174405	3233.2641502001	-0.584553215382943	0.558888958060818	115	Glasser
condition2:task3	-0.138502824436933	0.0465042450383794	3233.26414331819	-2.97828347331794	0.00292021745918832	115	Glasser
(Intercept)	0.0638527764879223	0.0775561545229826	3983.46208416235	0.823310243792457	0.410380875233334	116	Glasser
condition2	0.0295886860465051	0.0972220950177901	3258.98077896175	0.304341168960521	0.760887414603805	116	Glasser
task2	-0.0786017900503391	0.0788478964474167	3851.50184432064	-0.996878719557956	0.318886006787881	116	Glasser
task3	0.603319757675377	0.0796506732787831	3671.72317076349	7.57457197585404	4.53271379223154e-14	116	Glasser
condition2:task2	-0.022322513241972	0.100139065371934	3258.98077941358	-0.22291513465861	0.823615526840835	116	Glasser
condition2:task3	0.252200347418063	0.105129921881757	3258.98077709362	2.39893973955124	0.0164984708891514	116	Glasser
(Intercept)	-0.029153924041535	0.0687991394808107	3983.43493301404	-0.423754196077795	0.671767965495725	117	Glasser
condition2	-0.0441127093023055	0.0864106312207262	3252.92882075634	-0.510500949699402	0.609735188895621	117	Glasser
task2	0.204954438704511	0.0699860999884265	3856.05178361088	2.92850207024543	0.00342594563633307	117	Glasser
task3	1.25064398954518	0.0707330870109938	3673.92793335956	17.6811735835988	3.30791749372727e-67	117	Glasser
condition2:task2	0.0092004968377155	0.0890032234653965	3252.92882024153	0.103372624939731	0.917673610073747	117	Glasser
condition2:task3	0.498700132530651	0.0934390779002029	3252.92882149506	5.33716881349455	1.00880445619349e-07	117	Glasser
(Intercept)	0.0636778178039795	0.0341088404589736	3978.54909095099	1.86690069046972	0.0619889535591152	118	Glasser
condition2	0.0661918372092971	0.0433893117083747	3208.55744403055	1.52553323855841	0.127224708615824	118	Glasser
task2	-0.0852810603549055	0.034818208186639	3880.53113010204	-2.44932363830344	0.0143563936226736	118	Glasser
task3	-0.153291613332097	0.0353107327537087	3684.3513534319	-4.34121869974496	1.45502965403147e-05	118	Glasser
condition2:task2	-0.00361694004617608	0.0446929479126853	3208.55744372587	-0.0809286523959517	0.935503740786986	118	Glasser
condition2:task3	-0.166600951607719	0.0469251995258082	3208.55744487684	-3.55035148046821	0.000390243000134322	118	Glasser
(Intercept)	0.0428603967574712	0.0287871790159827	3986.12520193932	1.4888710260104	0.136600442695723	119	Glasser
condition2	0.0342169883720946	0.0368373137005884	3216.44742939003	0.928867632700048	0.353027389587695	119	Glasser
task2	-0.0947360360992876	0.0294245508129829	3903.21659247588	-3.21962556714672	0.00129409989722876	119	Glasser
task3	-0.120421708942796	0.0298892418177366	3707.73200041124	-4.02893153587243	5.7154482463365e-05	119	Glasser
condition2:task2	0.0234902106364039	0.0379425496242871	3216.44742978852	0.619099424498552	0.535894707714193	119	Glasser
condition2:task3	-0.124294651757921	0.039833578066467	3216.44742852389	-3.12034865536109	0.00182238041869659	119	Glasser
(Intercept)	0.00575994742576365	0.0241706455894549	3986.7384191765	0.23830341661526	0.811658018747895	120	Glasser
condition2	0.0748536860465159	0.030983182314535	3220.06085697007	2.41594569875413	0.0157497086153098	120	Glasser
task2	-0.021828090908494	0.0247148463818596	3908.30531700612	-0.883197515017353	0.377183885314142	120	Glasser
task3	-0.092486431602422	0.025117583440688	3713.9009863047	-3.68213892155736	0.000234575251791459	120	Glasser
condition2:task2	-0.00240004652810236	0.0319127757806292	3220.06085698848	-0.0752064484957516	0.940055125434569	120	Glasser
condition2:task3	-0.156090343526831	0.033503284780885	3220.06085688255	-4.6589564142047	3.30693557727715e-06	120	Glasser
(Intercept)	-0.0449913721888938	0.0433665591112727	3983.96359697025	-1.03746695866398	0.29958124968599	121	Glasser
condition2	0.0353005348837295	0.0531981048601796	3231.93817645274	0.663567527010779	0.507014475229654	121	Glasser
task2	-0.18050745034605	0.0437407165891172	3769.9596211965	-4.12676024587492	3.75861667450497e-05	121	Glasser
task3	0.0778310496552551	0.0439657047448304	3597.01668924538	1.77026730509549	0.0767673115869187	121	Glasser
condition2:task2	0.0220251655412008	0.0547942162661865	3231.93817679292	0.401961503276261	0.687738937459912	121	Glasser
condition2:task3	0.0173575340139087	0.0575251192353424	3231.93817586434	0.30173834047865	0.76287095164634	121	Glasser
(Intercept)	0.013068979735982	0.0280591749196183	3979.80342413974	0.465764933338951	0.64140925562508	122	Glasser
condition2	0.158316616279066	0.0358854231801008	3202.71454540259	4.41172493590254	1.05930084632426e-05	122	Glasser
task2	0.00879804054550101	0.0286779774716289	3894.56017642997	0.306787344198346	0.759021642940689	122	Glasser
task3	-0.0590755081532697	0.0291275054036284	3696.44439452428	-2.02816915951582	0.0426145596449715	122	Glasser
condition2:task2	-0.0676677375556611	0.0369636043040376	3202.71454674695	-1.83065853099909	0.0672443973822882	122	Glasser
condition2:task3	-0.208327324365851	0.0388098030711392	3202.71454122772	-5.36790470139677	8.53334288103599e-08	122	Glasser
(Intercept)	0.784636056513637	0.077551364162269	3986.30973644584	10.1176306179716	8.91706345978252e-24	123	Glasser
condition2	1.61747702325577	0.0992634313590673	3220.01683079257	16.2947925646943	2.00692251409084e-57	123	Glasser
task2	-0.626916892595981	0.0792727756862073	3904.45673398225	-7.90835046671715	3.36815118758149e-15	123	Glasser
task3	-0.906126538068288	0.0805305840976328	3709.96911924304	-11.2519553685309	6.6229021945619e-29	123	Glasser
condition2:task2	-0.36682958274585	0.102241648259989	3220.01683130621	-3.58786843706826	0.000338356324176531	123	Glasser
condition2:task3	-1.82103493270459	0.107337295936528	3220.0168299459	-16.9655376243261	6.69014267138798e-62	123	Glasser
(Intercept)	2.49439930337017	0.0844979754486799	3984.56081385291	29.5202256636923	2.1882637049204e-173	124	Glasser
condition2	0.888753127906854	0.103351701598298	3226.60320249116	8.59930813099929	1.23110919953076e-17	124	Glasser
task2	-2.27613602367683	0.0851195024054407	3757.49312708853	-26.7404761465258	2.35675037684083e-144	124	Glasser
task3	-2.69139472435035	0.0855056500917729	3585.73984062635	-31.476220828234	3.12462110054651e-192	124	Glasser
condition2:task2	-0.515910449436593	0.10645257953718	3226.60320231801	-4.84638748708204	1.31662430624553e-06	124	Glasser
condition2:task3	-1.074783698773	0.111758096895438	3226.60320282369	-9.61705441153471	1.31651144627769e-21	124	Glasser
(Intercept)	2.43437968315782	0.0987219813982445	3982.15609930851	24.6589427063617	4.57454260705708e-125	125	Glasser
condition2	2.15686573255791	0.122981895602065	3232.21339168804	17.5380751939044	7.49849559808282e-66	125	Glasser
task2	-1.80122345507831	0.100161617548415	3824.05043333872	-17.983170591346	1.78258847588212e-69	125	Glasser
task3	-2.67235133223358	0.10102580598646	3640.47296939011	-26.4521654258491	3.46937377055915e-141	125	Glasser
condition2:task2	-0.842078615702377	0.126671741449369	3232.21339108043	-6.64772273647911	3.48060083189627e-11	125	Glasser
condition2:task3	-2.41639563413269	0.132984966793295	3232.21339244826	-18.1704420612339	2.50022973410769e-70	125	Glasser
(Intercept)	-0.0437666717966071	0.0322865050157272	3984.9820988453	-1.35557167848572	0.175312307597565	126	Glasser
condition2	0.0870745232558237	0.0410343215750807	3236.61955613473	2.12199251537528	0.0339141276614402	126	Glasser
task2	-0.158201671937971	0.032949568276261	3887.90034857177	-4.80132761107981	1.63549385107046e-06	126	Glasser
task3	-0.0476120889366733	0.0334059620172261	3698.34030408402	-1.42525723139246	0.154167244578935	126	Glasser
condition2:task2	0.0716054016733544	0.0422654810097237	3236.61955533747	1.69418163386998	0.0903269824417772	126	Glasser
condition2:task3	-0.125932735854248	0.0443719611356836	3236.61955761186	-2.83811516622315	0.00456634648695478	126	Glasser
(Intercept)	-0.048162318401939	0.0335062126728195	3981.99074218226	-1.43741457359664	0.150678802786509	127	Glasser
condition2	0.142872546511629	0.0417414543715886	3227.85979830724	3.42279752017639	0.000627517664017781	127	Glasser
task2	0.047665891070146	0.0339952236512876	3822.95536406203	1.40213494575261	0.160956143734641	127	Glasser
task3	0.0800058744066372	0.034288814759345	3638.25264829341	2.333293669325	0.019686951768924	127	Glasser
condition2:task2	-0.0408362398544055	0.0429938300267161	3227.85979905285	-0.949816283616279	0.342276718304294	127	Glasser
condition2:task3	-0.117944404779346	0.0451366105257557	3227.85979782784	-2.61305409080385	0.00901534864066002	127	Glasser
(Intercept)	1.01908468729775	0.0715773525348026	3983.04021671704	14.237529766168	6.65717655156954e-45	128	Glasser
condition2	1.68827554651177	0.0904062795030051	3218.93113879352	18.674317268588	5.67326943426982e-74	128	Glasser
task2	-0.874662664339069	0.0729296162639947	3865.89014423074	-11.9932437485056	1.4486950771503e-32	128	Glasser
task3	-1.32487615069047	0.0738156471129007	3672.84315759955	-17.9484459258899	4.08312219456019e-69	128	Glasser
condition2:task2	-0.294568923282311	0.0931187538339733	3218.93113854898	-3.1633683995333	0.00157407494831219	128	Glasser
condition2:task3	-1.95621567446453	0.097759723240196	3218.93113913395	-20.0104461185728	4.70973417031842e-84	128	Glasser
(Intercept)	1.25245471880305	0.0818543208389661	3981.63842639402	15.3010214484222	2.12580099479351e-51	129	Glasser
condition2	1.66790688372098	0.101438815173268	3213.58465812018	16.442491770749	2.15820986029869e-58	129	Glasser
task2	-0.601387216327222	0.0828942534462009	3800.40909181122	-7.25487221762034	4.8490021306995e-13	129	Glasser
task3	-1.38001465626383	0.0835071808150287	3615.42604354666	-16.5257004582708	3.37561382479247e-59	129	Glasser
condition2:task2	-0.180212674797468	0.104482300469133	3213.58465779214	-1.72481534181674	0.0846569077503231	129	Glasser
condition2:task3	-1.81449256285484	0.109689620584623	3213.58465956917	-16.5420625322977	4.72249823969594e-59	129	Glasser
(Intercept)	1.05910318575753	0.0978450985121354	3981.49139870191	10.8242845258741	6.2410649361929e-27	130	Glasser
condition2	1.82554911627905	0.12232555672676	3211.86432458668	14.9236935038587	9.58146242815982e-49	130	Glasser
task2	-0.455039904307748	0.0993898983928316	3830.71715084389	-4.57833151724569	4.83578248230952e-06	130	Glasser
task3	-1.25328677945047	0.100334482585347	3639.97384507122	-12.4910872828231	4.3335234712745e-35	130	Glasser
condition2:task2	-0.224510752964614	0.125995710331872	3211.86432446168	-1.78189203722296	0.0748612913544208	130	Glasser
condition2:task3	-2.05109534659401	0.132275242787903	3211.86432490347	-15.5062678651276	2.37365408517769e-52	130	Glasser
(Intercept)	0.217629576977868	0.0455815015262069	3974.33290099624	4.77451531193511	1.86627527004497e-06	131	Glasser
condition2	0.459469209302382	0.0579934287194676	3193.88044233452	7.92278055372408	3.17963887712337e-15	131	Glasser
task2	-0.167037087263514	0.0465327654137239	3875.09225236481	-3.5896660294823	0.000335202690238042	131	Glasser
task3	-0.317301421668421	0.0471917867714368	3675.9955058871	-6.7236577247054	2.04649560495549e-11	131	Glasser
condition2:task2	-0.0350057938194298	0.0597382859577552	3193.880443729	-0.585985909341032	0.55792638961361	131	Glasser
condition2:task3	-0.656304574193903	0.0627194372691905	3193.88043900893	-10.4641336524921	3.21321385656574e-25	131	Glasser
(Intercept)	0.585033238056683	0.0678284063819997	3984.43162112655	8.62519509542744	9.09955600387962e-18	132	Glasser
condition2	0.930666918604696	0.0863070529738565	3211.72360482182	10.7832081682433	1.17542357409253e-26	132	Glasser
task2	-0.498109464781584	0.0692410377016727	3886.69343557164	-7.19384748287144	7.52109385667983e-13	132	Glasser
task3	-0.845442147043565	0.0702228030419292	3690.17085856317	-12.039424665785	8.99825076044104e-33	132	Glasser
condition2:task2	-0.169361262797334	0.0888965375435133	3211.72360464575	-1.90515027330996	0.0568497664884188	132	Glasser
condition2:task3	-1.27757527490391	0.0933270748313522	3211.72360496642	-13.6892244529529	1.68333114467721e-41	132	Glasser
(Intercept)	1.03669490630767	0.0918768404134348	3981.96125313827	11.283528053889	4.35498929589215e-29	133	Glasser
condition2	0.944155453488042	0.114834259189521	3224.56665652877	8.22189702055571	2.8702794212946e-16	133	Glasser
task2	-0.58752723234693	0.0933195629752936	3833.17844423069	-6.295863521162	3.40168835213525e-10	133	Glasser
task3	-1.27675064678118	0.0942004373543209	3645.85464944146	-13.5535532810626	7.25964250892942e-41	133	Glasser
condition2:task2	-0.12973724314808	0.118279650174302	3224.56665624658	-1.09686867484722	0.272780709318125	133	Glasser
