contrast	estimate	se	df	z_ratio	p_value	roi	atlas
criticalAlice vs. criticalLang	0.160872944858413	0.0759070272377201	Inf	2.11934192014401	0.0340615813534359	237	Glasser
criticalAlice vs. criticalMD	-0.153363037056945	0.0770706860421776	Inf	-1.98990102375651	0.0466018395799244	237	Glasser
criticalLang vs. criticalMD	-0.314235981915359	0.0333708950490536	Inf	-9.41646849607859	4.66514910315048e-21	237	Glasser
criticalAlice vs. criticalLang	0.101395142360948	0.042146150832233	Inf	2.40579840290901	0.0161371669660318	238	Glasser
criticalAlice vs. criticalMD	-0.00782635953991056	0.0427741640054483	Inf	-0.182969316218867	0.854822094272475	238	Glasser
criticalLang vs. criticalMD	-0.109221501900859	0.0185150673242949	Inf	-5.89906047803249	3.65577230254483e-09	238	Glasser
criticalAlice vs. criticalLang	0.332599918906804	0.105428400258881	Inf	3.15474690017207	0.00160637394187813	239	Glasser
criticalAlice vs. criticalMD	-0.185256671220751	0.107326218067402	Inf	-1.72610825720521	0.0843279386056247	239	Glasser
criticalLang vs. criticalMD	-0.517856590127555	0.0471260648617197	Inf	-10.9887509523038	4.3287500981842e-28	239	Glasser
criticalAlice vs. criticalLang	-0.027683260690444	0.0572808000812448	Inf	-0.48329039837396	0.628889556610389	240	Glasser
criticalAlice vs. criticalMD	0.167883798315472	0.0574961950473712	Inf	2.91991145113432	0.00350130856389651	240	Glasser
criticalLang vs. criticalMD	0.195567059005916	0.0246848651908305	Inf	7.92254920146624	2.32689967355204e-15	240	Glasser
criticalAlice vs. criticalLang	-0.0729324259578203	0.0578080831467721	Inf	-1.26163024248094	0.207081868631213	241	Glasser
criticalAlice vs. criticalMD	-0.1155369846493	0.0581663878238982	Inf	-1.98631871380933	0.0469979459984891	241	Glasser
criticalLang vs. criticalMD	-0.0426045586914797	0.0250178611171648	Inf	-1.70296567288275	0.0885744925839004	241	Glasser
criticalAlice vs. criticalLang	0.44109481720518	0.109975290648227	Inf	4.01085384367012	6.04995553272303e-05	242	Glasser
criticalAlice vs. criticalMD	-0.916925708878232	0.112343184094926	Inf	-8.16182767352813	3.29992777063186e-16	242	Glasser
criticalLang vs. criticalMD	-1.35802052608341	0.0495784827020381	Inf	-27.3913289005835	3.4789989928717e-165	242	Glasser
criticalAlice vs. criticalLang	-0.35379802411688	0.0923797902178608	Inf	-3.82982060559471	0.000128236710632811	243	Glasser
criticalAlice vs. criticalMD	-0.130933417422349	0.0926989268944065	Inf	-1.41245882567223	0.15781490605615	243	Glasser
criticalLang vs. criticalMD	0.222864606694531	0.0397893961186171	Inf	5.60110553148743	2.1298901197966e-08	243	Glasser
criticalAlice vs. criticalLang	-0.198368596749063	0.0864494197942726	Inf	-2.29462033662145	0.0217548917705697	244	Glasser
criticalAlice vs. criticalMD	-1.06738612748888	0.087368307751851	Inf	-12.2170859772234	2.51954994739371e-34	244	Glasser
criticalLang vs. criticalMD	-0.869017530739818	0.0377005684885678	Inf	-23.0505152993472	1.45350126552924e-117	244	Glasser
criticalAlice vs. criticalLang	0.479972464445411	0.129912825438464	Inf	3.69457336352646	0.000220256295174931	245	Glasser
criticalAlice vs. criticalMD	-1.92997726118955	0.132878994671993	Inf	-14.5243216653892	8.49793480347175e-48	245	Glasser
criticalLang vs. criticalMD	-2.40994972563497	0.0584266413815562	Inf	-41.2474458337721	0	245	Glasser
criticalAlice vs. criticalLang	0.216017359793561	0.179587904977901	Inf	1.20285026889836	0.229034267924557	246	Glasser
criticalAlice vs. criticalMD	-3.26147006271916	0.183086200851811	Inf	-17.8138496923587	5.51806237034598e-71	246	Glasser
criticalLang vs. criticalMD	-3.47748742251272	0.0795814759973624	Inf	-43.6971968530463	0	246	Glasser
criticalAlice vs. criticalLang	0.0498338510728193	0.111674354290696	Inf	0.446242571889858	0.655422034277585	247	Glasser
criticalAlice vs. criticalMD	-1.56189816038133	0.112878986830439	Inf	-13.8369257577368	1.5259438417747e-43	247	Glasser
criticalLang vs. criticalMD	-1.61173201145415	0.0487213396695942	Inf	-33.0806177002558	5.64707652817929e-240	247	Glasser
criticalAlice vs. criticalLang	-0.0730333005821367	0.117097520056438	Inf	-0.623696390384158	0.53282699408546	248	Glasser
criticalAlice vs. criticalMD	-2.4441613847339	0.118316106562262	Inf	-20.657892283226	8.29048540813335e-95	248	Glasser
criticalLang vs. criticalMD	-2.37112808415176	0.051188892017039	Inf	-46.3211448953123	0	248	Glasser
criticalAlice vs. criticalLang	0.282315945210716	0.17238349099151	Inf	1.63772031525119	0.101480050751095	249	Glasser
criticalAlice vs. criticalMD	-3.09122739750118	0.175999941704059	Inf	-17.5637978488597	4.66471628608862e-69	249	Glasser
criticalLang vs. criticalMD	-3.3735433427119	0.074322072932552	Inf	-45.3908672027141	0	249	Glasser
criticalAlice vs. criticalLang	-0.370951629334499	0.134430591483374	Inf	-2.75942867796113	0.00579025247448838	250	Glasser
criticalAlice vs. criticalMD	-3.28351709368399	0.136435104877107	Inf	-24.0665120361918	5.60724373329374e-128	250	Glasser
criticalLang vs. criticalMD	-2.91256546434949	0.0591167496278645	Inf	-49.2680244208937	0	250	Glasser
criticalAlice vs. criticalLang	0.343173750424245	0.0962551335890804	Inf	3.56525140663434	0.000363507571140222	251	Glasser
criticalAlice vs. criticalMD	0.336778957266229	0.0976922536415416	Inf	3.44734556438793	0.000566123965400545	251	Glasser
criticalLang vs. criticalMD	-0.00639479315801622	0.042287611941096	Inf	-0.151221430212795	0.879801045825584	251	Glasser
criticalAlice vs. criticalLang	0.163806930331539	0.0593806634479062	Inf	2.75859043702407	0.00580512398810614	252	Glasser
criticalAlice vs. criticalMD	-0.393171607886409	0.0602331037432385	Inf	-6.52750038521043	6.68763358079984e-11	252	Glasser
criticalLang vs. criticalMD	-0.556978538217948	0.0260619834783301	Inf	-21.3713027130518	2.47140441435056e-101	252	Glasser
criticalAlice vs. criticalLang	0.12578217789191	0.0592692551243486	Inf	2.12221627601049	0.0338195803816739	253	Glasser
criticalAlice vs. criticalMD	0.350568004609045	0.0598895863943706	Inf	5.85357197661323	4.81125890155034e-09	253	Glasser
criticalLang vs. criticalMD	0.224785826717135	0.0258400612317606	Inf	8.69912128694361	3.34463899648989e-18	253	Glasser
criticalAlice vs. criticalLang	-0.177838905029703	0.117486213979337	Inf	-1.51370019516486	0.130101895444289	254	Glasser
criticalAlice vs. criticalMD	-0.391426130061929	0.118354266131819	Inf	-3.30724141051217	0.000942196563786981	254	Glasser
criticalLang vs. criticalMD	-0.213587225032226	0.0509499826956034	Inf	-4.19209612510146	2.76388833495275e-05	254	Glasser
criticalAlice vs. criticalLang	0.00600728331279656	0.0662234610536582	Inf	0.0907123127848769	0.927721186783529	255	Glasser
criticalAlice vs. criticalMD	-0.00980348156630308	0.0667944153644247	Inf	-0.14677097647784	0.883312793968786	255	Glasser
criticalLang vs. criticalMD	-0.0158107648790997	0.0287802601808963	Inf	-0.549361429664714	0.582757438014501	255	Glasser
criticalAlice vs. criticalLang	0.181216628858767	0.112487440486278	Inf	1.61099433034813	0.107180958198599	256	Glasser
criticalAlice vs. criticalMD	-0.104153274340609	0.113326982587285	Inf	-0.919050979411636	0.358068907874882	256	Glasser
criticalLang vs. criticalMD	-0.285369903199376	0.0487884972351907	Inf	-5.84912262871548	4.9417267492371e-09	256	Glasser
criticalAlice vs. criticalLang	0.0946028740062011	0.0503362273883288	Inf	1.87941923570013	0.0601872718444183	257	Glasser
criticalAlice vs. criticalMD	0.29084955878534	0.0509770838426973	Inf	5.70549621243205	1.16004637297932e-08	257	Glasser
criticalLang vs. criticalMD	0.196246684779139	0.0220310416847509	Inf	8.90773516692015	5.2085636408512e-19	257	Glasser
criticalAlice vs. criticalLang	0.0155419809178578	0.0570941364712806	Inf	0.272216761272424	0.785455354683094	258	Glasser
criticalAlice vs. criticalMD	-0.132948495329108	0.0579428811608253	Inf	-2.29447505311478	0.0217632264173801	258	Glasser
criticalLang vs. criticalMD	-0.148490476246965	0.0250803045229719	Inf	-5.9206010082915	3.20767210528461e-09	258	Glasser
criticalAlice vs. criticalLang	-0.239729435278118	0.0686969494907789	Inf	-3.48966638337117	0.000483623891815128	259	Glasser
criticalAlice vs. criticalMD	-0.50703050610069	0.0694551346297134	Inf	-7.3001155177918	2.87520766068196e-13	259	Glasser
criticalLang vs. criticalMD	-0.267301070822572	0.029979729119052	Inf	-8.91606024060782	4.83170754163017e-19	259	Glasser
criticalAlice vs. criticalLang	-0.440670331241142	0.0694183403197896	Inf	-6.34803899388987	2.18076814752016e-10	260	Glasser
criticalAlice vs. criticalMD	-1.14239841115753	0.070052630337549	Inf	-16.3077161507409	8.69847137954838e-60	260	Glasser
criticalLang vs. criticalMD	-0.70172807991639	0.0301955917455924	Inf	-23.2394213641738	1.819913356971e-119	260	Glasser
criticalAlice vs. criticalLang	-0.0365838472137824	0.0617871537060673	Inf	-0.592094715801579	0.553787165211253	261	Glasser
criticalAlice vs. criticalMD	0.201460307659661	0.0627610500869819	Inf	3.20995756732005	0.00132754568097782	261	Glasser
criticalLang vs. criticalMD	0.238044154873443	0.02718344280982	Inf	8.75695387588838	2.00597694248469e-18	261	Glasser
criticalAlice vs. criticalLang	-0.122450002216466	0.0749483577969077	Inf	-1.63379166423201	0.102302603234176	262	Glasser
criticalAlice vs. criticalMD	-0.116913487195907	0.0761483654200227	Inf	-1.53533810674767	0.124700798343675	262	Glasser
criticalLang vs. criticalMD	0.00553651502055869	0.0329877693443621	Inf	0.167835386587148	0.866712782881232	262	Glasser
criticalAlice vs. criticalLang	-0.118336456410155	0.0843391095279698	Inf	-1.40310298593929	0.160586130908998	263	Glasser
criticalAlice vs. criticalMD	-0.1386296771902	0.0854916583883074	Inf	-1.62155793680521	0.104898035255349	263	Glasser
criticalLang vs. criticalMD	-0.0202932207800448	0.0369724846206958	Inf	-0.548873601226288	0.583092195853237	263	Glasser
criticalAlice vs. criticalLang	0.0314891341863896	0.0767099520588829	Inf	0.410496074384435	0.68144208258933	264	Glasser
criticalAlice vs. criticalMD	0.534257819527683	0.0780854049647352	Inf	6.84196771175054	7.81126974394466e-12	264	Glasser
criticalLang vs. criticalMD	0.502768685341294	0.0338737174151487	Inf	14.8424419788201	7.78689087830484e-50	264	Glasser
criticalAlice vs. criticalLang	0.179416275361362	0.0747942978826408	Inf	2.39879617083754	0.0164490681787231	265	Glasser
criticalAlice vs. criticalMD	1.17746923120669	0.0759065812171585	Inf	15.5120835680652	2.87399348730931e-54	265	Glasser
criticalLang vs. criticalMD	0.998052955845333	0.0328940184626789	Inf	30.3414724770618	3.25542417018682e-202	265	Glasser
criticalAlice vs. criticalLang	0.225421814794052	0.0538666776707948	Inf	4.18481006331435	2.85404638322299e-05	266	Glasser
criticalAlice vs. criticalMD	0.723832131883928	0.0546010324189317	Inf	13.2567480836307	4.12394141330038e-40	266	Glasser
criticalLang vs. criticalMD	0.498410317089876	0.0236330678705844	Inf	21.0895309834166	9.9240557783035e-99	266	Glasser
criticalAlice vs. criticalLang	-0.377338855928156	0.0965593508195669	Inf	-3.90784375335393	9.31234943423115e-05	267	Glasser
criticalAlice vs. criticalMD	-0.656433352432567	0.0971579002671592	Inf	-6.75635589723064	1.41505581813368e-11	267	Glasser
criticalLang vs. criticalMD	-0.279094496504411	0.041788462708118	Inf	-6.67874524252823	2.4099667363581e-11	267	Glasser
criticalAlice vs. criticalLang	0.0101994560348472	0.0698938201905174	Inf	0.145927866112418	0.883978333083533	268	Glasser
criticalAlice vs. criticalMD	0.355343141456396	0.071015691953083	Inf	5.00372708740423	5.62323524888397e-07	268	Glasser
criticalLang vs. criticalMD	0.345143685421549	0.0307651627642525	Inf	11.2186529961281	3.30262463778036e-29	268	Glasser
criticalAlice vs. criticalLang	0.35857315233873	0.113900198935797	Inf	3.14813455717361	0.00164316036787477	269	Glasser
criticalAlice vs. criticalMD	1.79741119392488	0.115966380770666	Inf	15.499416140954	3.50058735234085e-54	269	Glasser
criticalLang vs. criticalMD	1.43883804158615	0.0503141999157855	Inf	28.5970569738649	7.30945491526218e-180	269	Glasser
criticalAlice vs. criticalLang	0.178676643946864	0.113280904645788	Inf	1.57728828619049	0.114729206468101	270	Glasser
criticalAlice vs. criticalMD	1.34234332795851	0.115204823521281	Inf	11.6517979623531	2.24667961612006e-31	270	Glasser
criticalLang vs. criticalMD	1.16366668401164	0.0499421976365365	Inf	23.3002698936166	4.40540748321377e-120	270	Glasser
criticalAlice vs. criticalLang	-0.0125075709665037	0.102333930558544	Inf	-0.122223107216117	0.902722326735425	271	Glasser
criticalAlice vs. criticalMD	1.05401710683664	0.103834574756289	Inf	10.1509262142261	3.28233310493914e-24	271	Glasser
criticalLang vs. criticalMD	1.06652467780314	0.0449377513219656	Inf	23.7333788725166	1.63145760442685e-124	271	Glasser
criticalAlice vs. criticalLang	0.334179323646012	0.138149800587808	Inf	2.41896348908305	0.0155648023920829	272	Glasser
criticalAlice vs. criticalMD	0.884392824170283	0.140559585493608	Inf	6.29194246030627	3.13517705496451e-10	272	Glasser
criticalLang vs. criticalMD	0.550213500524271	0.0609633308902876	Inf	9.02531886773805	1.79172797630554e-19	272	Glasser
criticalAlice vs. criticalLang	-0.204260479182772	0.073168209928554	Inf	-2.79165609466495	0.00524390576869118	273	Glasser
criticalAlice vs. criticalMD	-0.387650198665782	0.0739750546140406	Inf	-5.24028269648895	1.60330788807084e-07	273	Glasser
criticalLang vs. criticalMD	-0.18338971948301	0.0319304953823484	Inf	-5.74340351714025	9.27922451672429e-09	273	Glasser
criticalAlice vs. criticalLang	0.645136027402543	0.0995086359951271	Inf	6.48321646609783	8.97875303770791e-11	274	Glasser
criticalAlice vs. criticalMD	1.21330820486786	0.100802433503246	Inf	12.0364971628268	2.28451585556115e-33	274	Glasser
criticalLang vs. criticalMD	0.568172177465318	0.0435728996277753	Inf	13.0395769461975	7.28602014056904e-39	274	Glasser
criticalAlice vs. criticalLang	0.658364389528499	0.0926517605574501	Inf	7.10579470446512	1.19632133155635e-12	275	Glasser
criticalAlice vs. criticalMD	1.88493425774228	0.0942162458591653	Inf	20.0064674680403	4.83737919860769e-89	275	Glasser
criticalLang vs. criticalMD	1.22656986821378	0.0408406011083044	Inf	30.0331002710039	3.62950179813343e-198	275	Glasser
criticalAlice vs. criticalLang	0.156338834625148	0.073361245462311	Inf	2.13108206710403	0.033082381810822	276	Glasser
criticalAlice vs. criticalMD	0.81231014837156	0.0747876566602442	Inf	10.8615536927683	1.75733512089857e-27	276	Glasser
criticalLang vs. criticalMD	0.655971313746412	0.0325055349425168	Inf	20.180295906726	1.45870384413857e-90	276	Glasser
criticalAlice vs. criticalLang	-0.442525462172328	0.0990644193400657	Inf	-4.46704745377085	7.93065429423571e-06	277	Glasser
criticalAlice vs. criticalMD	-0.735849236984843	0.100701130479958	Inf	-7.30725895009979	2.72646824047773e-13	277	Glasser
criticalLang vs. criticalMD	-0.293323774812515	0.0436772611034786	Inf	-6.71570898453506	1.87153981825366e-11	277	Glasser
criticalAlice vs. criticalLang	0.0621682690083351	0.0826688509666228	Inf	0.75201564170083	0.452041652379209	278	Glasser
criticalAlice vs. criticalMD	-0.254086055276351	0.0831681068606382	Inf	-3.05509004433772	0.00224992961123084	278	Glasser
criticalLang vs. criticalMD	-0.316254324284686	0.035767104913956	Inf	-8.84204424835311	9.39829861425661e-19	278	Glasser
criticalAlice vs. criticalLang	0.0463626045207978	0.0806383434834086	Inf	0.574944902363191	0.565328560662769	279	Glasser
criticalAlice vs. criticalMD	0.386624944461964	0.0814069371142502	Inf	4.74928744609759	2.04134621814125e-06	279	Glasser
criticalLang vs. criticalMD	0.340262339941166	0.0350999216686135	Inf	9.69410539298811	3.19424642385483e-22	279	Glasser
criticalAlice vs. criticalLang	-0.0536273653087329	0.0695213211611816	Inf	-0.771380123579652	0.440481652961888	280	Glasser
criticalAlice vs. criticalMD	-0.176691068438413	0.0699185171422355	Inf	-2.52709976784791	0.0115008826464646	280	Glasser
criticalLang vs. criticalMD	-0.12306370312968	0.0300617534594547	Inf	-4.09369677306616	4.2454945605451e-05	280	Glasser
criticalAlice vs. criticalLang	0.166784526519242	0.0976898717467921	Inf	1.70728575580015	0.0877689523465017	281	Glasser
criticalAlice vs. criticalMD	0.411938673312287	0.099066886692301	Inf	4.15818733248131	3.20782916547126e-05	281	Glasser
criticalLang vs. criticalMD	0.245154146793046	0.0428567224140447	Inf	5.72031954344472	1.06323899850057e-08	281	Glasser
criticalAlice vs. criticalLang	0.534764061460225	0.100206408930662	Inf	5.33662534329774	9.46924196723614e-08	282	Glasser
criticalAlice vs. criticalMD	1.47347515816791	0.101875121387557	Inf	14.4635426009698	2.05920528985619e-47	282	Glasser
criticalLang vs. criticalMD	0.938711096707682	0.0441531364699051	Inf	21.2603491339174	2.64441860344722e-100	282	Glasser
criticalAlice vs. criticalLang	-0.436620116500911	0.109333481923262	Inf	-3.99347124796922	6.51129774967476e-05	283	Glasser
criticalAlice vs. criticalMD	-1.26419178331894	0.110524320346675	Inf	-11.4381321627098	2.6962783284419e-30	283	Glasser
criticalLang vs. criticalMD	-0.827571666818025	0.0477018498071526	Inf	-17.3488380464008	2.01274258895137e-67	283	Glasser
criticalAlice vs. criticalLang	-0.874482178566883	0.106055754041718	Inf	-8.24549489528781	1.64478048732531e-16	284	Glasser
criticalAlice vs. criticalMD	-1.73907445900766	0.107291415192049	Inf	-16.2088873177295	4.36398111939958e-59	284	Glasser
criticalLang vs. criticalMD	-0.864592280440774	0.0463322230017805	Inf	-18.6607122306122	1.03344571006424e-77	284	Glasser
criticalAlice vs. criticalLang	-0.631533626899677	0.124124457023737	Inf	-5.08790646132618	3.62037847914906e-07	285	Glasser
criticalAlice vs. criticalMD	-1.551595339816	0.125909148488996	Inf	-12.3231342474817	6.79991250744528e-35	285	Glasser
criticalLang vs. criticalMD	-0.920061712916328	0.0544799451379066	Inf	-16.8880807531533	5.50653042314263e-64	285	Glasser
criticalAlice vs. criticalLang	-0.580576525871666	0.0959990601411784	Inf	-6.04773135297218	1.46899636017292e-09	286	Glasser
criticalAlice vs. criticalMD	-1.02873646129875	0.0970433794626639	Inf	-10.6007897395468	2.95474442878359e-26	286	Glasser
criticalLang vs. criticalMD	-0.448159935427088	0.0418831209744855	Inf	-10.7002516765668	1.01502152584496e-26	286	Glasser
criticalAlice vs. criticalLang	0.0949778552897141	0.138858687283188	Inf	0.683989292625362	0.4939819271081	287	Glasser
criticalAlice vs. criticalMD	0.932623426933689	0.141347188854328	Inf	6.59810382146933	4.16449608337049e-11	287	Glasser
criticalLang vs. criticalMD	0.837645571643975	0.0613164799781744	Inf	13.6610185702463	1.73539233243632e-42	287	Glasser
criticalAlice vs. criticalLang	0.407716558091978	0.0924719834736462	Inf	4.40908200274707	1.03809715177743e-05	288	Glasser
criticalAlice vs. criticalMD	1.67393408668107	0.0937211698912642	Inf	17.8607894952995	2.38245447447615e-71	288	Glasser
criticalLang vs. criticalMD	1.26621752858909	0.040573904268418	Inf	31.2076826576113	8.38128847754243e-214	288	Glasser
criticalAlice vs. criticalLang	-0.333368842223336	0.118617604866478	Inf	-2.81044995469766	0.00494722821454194	289	Glasser
criticalAlice vs. criticalMD	-0.914892210435296	0.120074578601736	Inf	-7.61936640618839	2.54923892003375e-14	289	Glasser
criticalLang vs. criticalMD	-0.581523368211959	0.0519214521271379	Inf	-11.2000597900846	4.07458411268637e-29	289	Glasser
criticalAlice vs. criticalLang	-0.0756159720129649	0.0847545599468711	Inf	-0.89217585532112	0.372298681546282	290	Glasser
criticalAlice vs. criticalMD	-0.0430039657194702	0.0858090889166381	Inf	-0.5011586332218	0.616259484732829	290	Glasser
criticalLang vs. criticalMD	0.0326120062934946	0.0371521549016531	Inf	0.877795820453031	0.380054533038991	290	Glasser
criticalAlice vs. criticalLang	-0.184586627647044	0.0608505012837355	Inf	-3.03344465128311	0.0024177905870931	291	Glasser
criticalAlice vs. criticalMD	-0.57551922813939	0.0615967759191925	Inf	-9.34333363314992	9.33477480241916e-21	291	Glasser
criticalLang vs. criticalMD	-0.390932600492347	0.0266346998589764	Inf	-14.6775673299204	8.97530898124464e-49	291	Glasser
criticalAlice vs. criticalLang	0.156379547060249	0.0393821401734079	Inf	3.97082399208567	7.16244802776161e-05	292	Glasser
criticalAlice vs. criticalMD	0.118137915026409	0.0399494411970289	Inf	2.957185669851	0.00310461110168843	292	Glasser
criticalLang vs. criticalMD	-0.0382416320338398	0.0173036043133348	Inf	-2.21003851806582	0.0271024891805154	292	Glasser
criticalAlice vs. criticalLang	0.229331777986854	0.0446195620593484	Inf	5.13971378028812	2.75157277563664e-07	293	Glasser
criticalAlice vs. criticalMD	0.702468651033067	0.0451575314569632	Inf	15.5559577410148	1.44970307107853e-54	293	Glasser
criticalLang vs. criticalMD	0.473136873046213	0.0195262084456855	Inf	24.2308625539003	1.05233600849099e-129	293	Glasser
criticalAlice vs. criticalLang	0.0599557162990241	0.0465577944128563	Inf	1.28776968615309	0.197826147494997	294	Glasser
criticalAlice vs. criticalMD	0.142832471767826	0.0472895258199057	Inf	3.02038282878495	0.00252455367159501	294	Glasser
criticalLang vs. criticalMD	0.0828767554688016	0.0204991236400582	Inf	4.04294139222853	5.27848181223314e-05	294	Glasser
criticalAlice vs. criticalLang	-0.515218879782781	0.0794036318793157	Inf	-6.48860596913066	8.663421246483e-11	295	Glasser
criticalAlice vs. criticalMD	-1.83738456575177	0.0800468656155931	Inf	-22.953860237019	1.348313262383e-116	295	Glasser
criticalLang vs. criticalMD	-1.32216568596899	0.0344772370150572	Inf	-38.3489455779638	0	295	Glasser
criticalAlice vs. criticalLang	-0.32698463780227	0.0624847780071995	Inf	-5.23302871884405	1.66754818475148e-07	296	Glasser
criticalAlice vs. criticalMD	-1.63154650918501	0.0629411477276905	Inf	-25.9217788058737	3.78455363492233e-148	296	Glasser
criticalLang vs. criticalMD	-1.30456187138274	0.0270936546854038	Inf	-48.1500885181633	0	296	Glasser
criticalAlice vs. criticalLang	-0.410657957359564	0.113480438448709	Inf	-3.61875546987047	0.000296023183802657	297	Glasser
criticalAlice vs. criticalMD	-2.09364960734792	0.114578413017636	Inf	-18.2726357627737	1.36686409931175e-74	297	Glasser
criticalLang vs. criticalMD	-1.68299164998836	0.049407562487222	Inf	-34.0634422194704	2.56687609193634e-254	297	Glasser
criticalAlice vs. criticalLang	-0.113648176135423	0.0847837308960089	Inf	-1.34044792478898	0.180099763750835	298	Glasser
criticalAlice vs. criticalMD	0.161231022492803	0.0859797151386492	Inf	1.87522164074172	0.0607622381833179	298	Glasser
criticalLang vs. criticalMD	0.274879198628226	0.0371954444594229	Inf	7.39013077066726	1.46684478082588e-13	298	Glasser
criticalAlice vs. criticalLang	0.424176621367275	0.0753605202642729	Inf	5.6286318072086	1.81644670132394e-08	299	Glasser
criticalAlice vs. criticalMD	0.580944625045217	0.0759900624319493	Inf	7.64500786619916	2.08932556186857e-14	299	Glasser
criticalLang vs. criticalMD	0.156768003677943	0.0327360128722295	Inf	4.78885453429583	1.67736011222578e-06	299	Glasser
criticalAlice vs. criticalLang	1.09576010186195	0.0808082641755884	Inf	13.560000490556	6.91356274529296e-42	300	Glasser
criticalAlice vs. criticalMD	1.37500497492781	0.0821107085441032	Inf	16.7457448523815	6.08243527911372e-63	300	Glasser
criticalLang vs. criticalMD	0.279244873065858	0.0355734169599369	Inf	7.84981868287621	4.16639181227687e-15	300	Glasser
criticalAlice vs. criticalLang	0.467604749405098	0.0478592034466472	Inf	9.77042482385603	1.50818327501217e-22	301	Glasser
criticalAlice vs. criticalMD	0.833316742362228	0.0485122301228108	Inf	17.1774569062822	3.91710626943651e-66	301	Glasser
criticalLang vs. criticalMD	0.36571199295713	0.0209797130435728	Inf	17.4316966203295	4.74180064409398e-68	301	Glasser
criticalAlice vs. criticalLang	0.226444381353827	0.0374046054932053	Inf	6.05391711443023	1.41365367915174e-09	302	Glasser
criticalAlice vs. criticalMD	0.562200936578721	0.0379495767747327	Inf	14.8144191413761	1.18206660116628e-49	302	Glasser
criticalLang vs. criticalMD	0.335756555224894	0.0164227748328111	Inf	20.4445691208093	6.71486305845703e-93	302	Glasser
criticalAlice vs. criticalLang	0.933152510949786	0.0435643424855003	Inf	21.4200985877469	8.68049851459945e-102	303	Glasser
criticalAlice vs. criticalMD	1.06239353854993	0.0441366720852075	Inf	24.0705401734625	5.08828668767797e-128	303	Glasser
criticalLang vs. criticalMD	0.129241027600143	0.0190804176859142	Inf	6.77349048262988	1.25711849231147e-11	303	Glasser
criticalAlice vs. criticalLang	0.593973898171986	0.0444284679261226	Inf	13.3692185640898	9.1497023145272e-41	304	Glasser
criticalAlice vs. criticalMD	0.857060259221224	0.0446802644556097	Inf	19.1820766878567	5.22511801093099e-82	304	Glasser
criticalLang vs. criticalMD	0.263086361049238	0.0192098103713873	Inf	13.6954168710119	1.08137938664023e-42	304	Glasser
criticalAlice vs. criticalLang	0.293177045928813	0.05192424463607	Inf	5.64624575636393	1.63989382671222e-08	305	Glasser
criticalAlice vs. criticalMD	0.571291432280329	0.0523837009275748	Inf	10.905900540899	1.08018355551795e-27	305	Glasser
criticalLang vs. criticalMD	0.278114386351516	0.0225747628669531	Inf	12.319703555276	7.0954633980243e-35	305	Glasser
criticalAlice vs. criticalLang	0.12566050189981	0.0421523494785471	Inf	2.98110315212118	0.00287212031285136	306	Glasser
criticalAlice vs. criticalMD	0.198732604863865	0.0427196420393412	Inf	4.65201943126885	3.28700097053165e-06	306	Glasser
criticalLang vs. criticalMD	0.0730721029640545	0.018472133610723	Inf	3.9558019936385	7.62783215651693e-05	306	Glasser
criticalAlice vs. criticalLang	1.54332682746656	0.0909287780977747	Inf	16.9729194623845	1.30290491573524e-64	307	Glasser
criticalAlice vs. criticalMD	2.05042298963666	0.0922160276593123	Inf	22.2349958210285	1.57583331383465e-109	307	Glasser
criticalLang vs. criticalMD	0.507096162170099	0.039894775846928	Inf	12.7108412418652	5.14776587637873e-37	307	Glasser
criticalAlice vs. criticalLang	-0.137006670728032	0.0547810075251117	Inf	-2.50098851623399	0.012384719422825	308	Glasser
criticalAlice vs. criticalMD	-0.369405756067809	0.0554686266717046	Inf	-6.65972421228608	2.74341886415617e-11	308	Glasser
criticalLang vs. criticalMD	-0.232399085339776	0.023969046864261	Inf	-9.69580003142697	3.14165741282272e-22	308	Glasser
criticalAlice vs. criticalLang	-0.0479907405988643	0.0529525475664911	Inf	-0.906297105698334	0.364778617046027	309	Glasser
criticalAlice vs. criticalMD	-0.366885611493796	0.0536854030235325	Inf	-6.83399193879526	8.25836673983306e-12	309	Glasser
criticalLang vs. criticalMD	-0.318894870894932	0.0232202036721024	Inf	-13.733508775294	6.39594248100825e-43	309	Glasser
criticalAlice vs. criticalLang	0.358149626814234	0.0578327172126455	Inf	6.19285491112845	5.90841126627962e-10	310	Glasser
criticalAlice vs. criticalMD	0.688991763409701	0.0591125929659254	Inf	11.6555835032792	2.14903232030977e-31	310	Glasser
criticalLang vs. criticalMD	0.330842136595466	0.0257204807545638	Inf	12.8629841624077	7.27142641988909e-38	310	Glasser
criticalAlice vs. criticalLang	-0.288142170625945	0.0545214361127623	Inf	-5.28493361821952	1.25750348114772e-07	311	Glasser
criticalAlice vs. criticalMD	-0.946631224548258	0.055337279096901	Inf	-17.1065733624274	1.32572871027137e-65	311	Glasser
criticalLang vs. criticalMD	-0.658489053922313	0.0239541811171494	Inf	-27.4895247181247	2.34251581170185e-166	311	Glasser
criticalAlice vs. criticalLang	0.00117380835263303	0.0574195960589359	Inf	0.0204426438567806	0.983690266070151	312	Glasser
criticalAlice vs. criticalMD	-0.206275895823302	0.0585235285415262	Inf	-3.52466607813875	0.000424016925594364	312	Glasser
